MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,price_per_sqft,tax_price_ratio,HOA_category
21304760,1750000.0,85718,-110.922363,32.312618,1.22,10780.0,2004-01-01,5,5.0,5338.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,Natural Stone,159.0,327.8381416260772,0.00616,Medium
21806714,1897000.0,85750,-110.84556,32.327725,1.32,21910.0,2002-01-01,4,7.0,6800.0,3.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: Granite, Oven: Oven",4.0,"Carpet, Wood, Other: Flagstone",142.0,278.97058823529414,0.011549815498154982,Medium
21800057,1800000.0,85718,-110.908631,32.299399,1.42,4127.07,2018-01-01,5,6.0,5634.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: granite",3.0,"Carpet, Natural Stone",193.0,319.4888178913738,0.0022928166666666664,Medium
21902520,1950000.0,85715,-110.856406,32.255235,1.97,10191.82,2013-01-01,4,6.0,5097.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: slate/honed Granite, Microwave: Thermador, Oven: Thermador",4.0,"Ceramic Tile, Concrete, Wood, Other: Marble-Master Bath",69.0,382.5779870512066,0.005226574358974359,Low
21909947,1950000.0,85718,-110.915343,32.288005,1.57,3767.38,2019-01-01,4,6.0,4714.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Quartz, Microwave: Stainless, Oven: Stainless",2.0,Concrete,208.0,413.6614340263046,0.0019319897435897437,Medium
21129203,1795000.0,85718,-110.913897,32.33625,0.86,12529.0,2005-01-01,5,5.0,6299.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",50.0,284.9658675980314,0.006979944289693593,Low
21604057,1751330.0,85718,-110.943375,32.348627,1.16,21083.04,2009-01-01,5,6.0,7756.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Natural Stone",169.0,225.80324909747293,0.012038302318809134,Medium
21616189,1775000.0,85718,-110.951287,32.347679,2.66,25315.81,2012-01-01,4,7.0,7150.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Natural Stone",168.0,248.25174825174824,0.014262428169014085,Medium
21202108,1900000.0,85750,-110.858992,32.332548,1.3,11690.67,2006-01-01,4,5.0,5843.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Concrete",191.0,325.17542358377545,0.006152984210526316,Medium
21226060,1912500.0,85718,-110.920123,32.28567,2.22,16702.0,2008-01-01,5,8.0,6602.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Natural Stone, Wood",194.0,289.68494395637686,0.008733071895424837,Medium
21222026,1890000.0,85715,-110.859528,32.262883,1.17,8437.36,1968-01-01,4,5.0,4801.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Concrete, Wood",79.0,393.6679858362841,0.004464211640211641,Low
21900189,1860000.0,85718,-110.942071,32.350188,1.09,5943.38,2018-01-01,5,5.0,5764.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave",3.0,"Carpet, Ceramic Tile, Natural Stone",157.0,322.69257460097157,0.0031953655913978495,Medium
